Data File:	H4L_080116_2_186.AKF
Measurement Programm:	5.6.5

------------------------MEASURING INFOS------------------------
Diagram Title #1	Forces and Moments at Hip Joint
Diagram Title #2	Measured Relative to Bone

Comment #1	Hip Joint III; Gaitanalysis; Sports; Jogging; on Treadmill; Velocity; 8 km/h;
Comment #2	H4L, 60 Months PO  *  

BodyWeight [N]:	807

Implant Type:	Hip Joint III

Axes Directions X, Y, Z:	Lateral, Anterior, Superior
Axes Origin: 	Ball center
Angle of Rotation (Deg):	X = 7,5	Y = -1,7	Z = -18,9
Displacement X, Y, Z (mm):	0	0	0
Activity Code:	Huefte_III_Activities	1P_1_13_8_2_1_1_3	






---------------------------DATA--------------------------------

Number of Data Sets =	2914
Number of analog channels =	0
Time-Offset(sec) =	0.0
Max. Force (N, sec):	5117,20	29,030

Time	Fx	Fy	Fz	F	Mx	My	Mz	Marker
[s]	[N]	[N]	[N]	[N]	[Nm]	[Nm]	[Nm]	[0/1]

24.900	00908.44	-00523.68	-02974.90	03154.29	00000.70	00001.29	-00000.02	1
24.911	00849.49	-00410.79	-02518.82	02689.77	00000.61	00001.05	-00000.05	1
25.093	00794.48	-00349.59	-01877.56	02068.49	00000.47	00000.70	-00000.02	1
25.104	00784.17	-00333.45	-01572.32	01788.38	00000.33	00000.61	-00000.17	1
25.114	00795.24	-00325.01	-01378.25	01624.07	00000.32	00000.40	-00000.12	1
25.125	00793.84	-00311.60	-01232.27	01498.58	00000.31	00000.33	-00000.11	1
25.135	00801.46	-00293.60	-01115.11	01404.28	00000.32	00000.20	-00000.17	1
25.146	00803.57	-00270.91	-01003.03	01313.46	00000.32	00000.04	-00000.16	1
25.157	00789.11	-00242.99	-00877.63	01204.98	00000.29	-00000.08	-00000.18	1
25.167	00765.09	-00211.26	-00741.79	01086.39	00000.32	-00000.15	-00000.12	1
25.178	00729.40	-00178.19	-00616.30	00971.39	00000.32	-00000.17	-00000.04	1
25.189	00683.67	-00147.69	-00511.52	00866.53	00000.25	-00000.18	00000.03	1
25.199	00627.63	-00123.08	-00432.38	00772.02	00000.19	-00000.10	00000.05	1
25.210	00586.28	-00105.51	-00388.71	00711.30	00000.16	-00000.08	00000.04	1
25.221	00546.34	-00094.58	-00364.93	00663.78	00000.11	-00000.08	00000.06	1
25.231	00509.73	-00089.42	-00352.78	00626.32	00000.12	-00000.10	00000.03	1
25.242	00474.00	-00090.75	-00352.25	00597.49	00000.11	-00000.14	00000.06	1
25.253	00436.69	-00099.89	-00355.24	00571.72	00000.09	-00000.14	00000.02	1
25.263	00400.34	-00111.22	-00370.17	00556.48	00000.11	-00000.21	00000.08	1
25.274	00364.31	-00129.40	-00402.20	00557.88	00000.07	-00000.21	00000.11	1
25.285	00335.95	-00154.19	-00455.58	00586.68	00000.03	-00000.18	00000.09	1
25.295	00320.79	-00184.55	-00535.23	00650.72	-00000.09	-00000.04	-00000.03	1
25.305	00323.48	-00206.93	-00634.99	00742.07	-00000.10	00000.03	-00000.02	1
25.316	00346.08	-00222.81	-00759.33	00863.71	-00000.08	00000.09	00000.05	1
25.326	00359.49	-00227.36	-00881.15	00978.44	-00000.02	00000.21	00000.15	1
25.337	00363.79	-00224.85	-00990.38	01078.77	00000.03	00000.23	00000.20	1
25.347	00343.99	-00212.46	-01084.53	01157.44	00000.09	00000.24	00000.27	1
25.357	00320.69	-00204.88	-01184.47	01244.10	00000.10	00000.35	00000.27	1
25.367	00321.42	-00203.87	-01304.82	01359.20	00000.08	00000.52	00000.24	1
25.378	00342.08	-00204.43	-01414.72	01469.78	00000.14	00000.62	00000.20	1
25.388	00370.37	-00204.46	-01490.40	01549.28	00000.23	00000.63	00000.15	1
25.398	00394.10	-00208.38	-01526.99	01590.74	00000.28	00000.54	00000.04	1
25.408	00409.20	-00219.16	-01537.17	01605.73	00000.28	00000.48	-00000.01	1
25.419	00428.44	-00232.91	-01535.57	01611.15	00000.29	00000.42	-00000.08	1
25.429	00451.09	-00250.96	-01535.93	01620.36	00000.24	00000.45	-00000.09	1
25.439	00471.60	-00269.22	-01548.67	01641.12	00000.24	00000.51	-00000.05	1
25.450	00492.06	-00292.38	-01607.28	01706.15	00000.22	00000.55	00000.00	1
25.460	00499.87	-00333.74	-01761.78	01861.49	00000.08	00000.84	00000.13	1
25.469	00507.79	-00405.34	-02109.25	02207.06	-00000.08	00001.33	00000.28	1
25.479	00579.50	-00526.62	-02650.03	02763.30	00000.01	00001.80	00000.38	1
25.488	00743.03	-00677.74	-03258.03	03409.72	00000.28	00001.94	00000.14	1
25.498	00889.48	-00810.76	-03716.13	03906.16	00000.60	00001.94	00000.08	1
25.507	00973.81	-00912.28	-04018.07	04233.85	00000.82	00001.99	00000.09	1
25.517	01014.06	-00990.21	-04207.35	04439.67	00000.99	00002.04	00000.10	1
25.526	01037.42	-01052.11	-04339.29	04583.95	00001.07	00002.09	00000.07	1
25.536	01064.45	-01092.36	-04406.48	04662.98	00001.10	00002.10	-00000.07	1
25.545	01083.85	-01090.28	-04393.59	04654.79	00001.17	00002.05	-00000.09	1
25.555	01094.93	-01051.79	-04297.25	04557.58	00001.16	00001.96	-00000.15	1
25.564	01087.13	-00970.62	-04117.64	04367.94	00001.16	00001.81	-00000.10	1
25.574	01054.72	-00856.56	-03864.07	04096.00	00001.10	00001.66	-00000.08	1
25.584	01001.52	-00720.49	-03568.54	03775.79	00001.07	00001.49	-00000.01	1
25.594	00943.35	-00580.54	-03265.10	03447.87	00000.98	00001.32	00000.04	1
25.604	00881.84	-00453.14	-02968.50	03129.69	00000.85	00001.19	00000.07	1
25.614	00821.70	-00348.73	-02668.72	02814.05	00000.73	00001.02	00000.05	1
25.624	00763.56	-00275.73	-02351.34	02487.54	00000.58	00000.95	-00000.01	1
25.634	00727.75	-00236.36	-01990.97	02132.94	00000.59	00000.76	00000.02	1
25.824	00731.47	-00259.71	-01521.89	01708.41	00000.54	00000.52	00000.04	1
25.834	00742.59	-00268.25	-01264.95	01491.15	00000.45	00000.38	-00000.06	1
25.845	00753.75	-00263.62	-01094.16	01354.56	00000.36	00000.16	-00000.14	1
25.856	00756.87	-00246.37	-00956.48	01244.35	00000.37	-00000.03	-00000.14	1
25.866	00753.42	-00223.41	-00829.05	01142.31	00000.40	-00000.19	-00000.16	1
25.877	00732.22	-00195.60	-00693.63	01027.39	00000.37	-00000.29	-00000.12	1
25.888	00702.47	-00167.17	-00578.61	00925.31	00000.29	-00000.25	-00000.08	1
25.910	00655.85	-00134.61	-00472.26	00819.32	00000.24	-00000.14	-00000.01	1
25.921	00624.26	-00112.57	-00421.97	00761.86	00000.17	-00000.11	00000.04	1
25.932	00591.57	-00100.26	-00393.20	00717.36	00000.14	-00000.02	00000.01	1
25.943	00567.13	-00092.07	-00387.66	00693.10	00000.12	-00000.03	00000.03	1
25.953	00545.22	-00090.03	-00391.70	00677.35	00000.09	00000.04	00000.00	1
25.964	00534.42	-00088.50	-00408.45	00678.43	00000.12	00000.02	00000.00	1
25.975	00527.60	-00092.66	-00433.83	00689.32	00000.09	00000.06	00000.02	1
25.985	00523.52	-00098.66	-00463.83	00706.36	00000.11	00000.08	00000.00	1
25.996	00519.81	-00109.76	-00510.63	00736.88	00000.08	00000.15	00000.05	1
26.007	00520.73	-00128.07	-00570.46	00782.94	00000.04	00000.22	-00000.01	1
26.017	00531.42	-00146.42	-00650.38	00852.55	00000.10	00000.20	00000.02	1
26.028	00542.16	-00166.04	-00743.36	00934.93	00000.17	00000.18	00000.11	1
26.039	00551.26	-00187.02	-00850.30	01030.47	00000.16	00000.22	00000.15	1
26.049	00557.62	-00206.77	-00969.96	01137.77	00000.13	00000.31	00000.16	1
26.060	00556.83	-00221.83	-01090.78	01244.62	00000.13	00000.41	00000.18	1
26.070	00543.77	-00229.47	-01211.77	01347.86	00000.18	00000.56	00000.27	1
26.081	00531.22	-00240.20	-01355.73	01475.77	00000.16	00000.75	00000.28	1
26.091	00536.03	-00246.52	-01501.64	01613.39	00000.22	00000.78	00000.27	1
26.101	00558.35	-00249.44	-01630.03	01740.97	00000.33	00000.74	00000.22	1
26.112	00586.25	-00256.48	-01731.69	01846.14	00000.41	00000.75	00000.19	1
26.122	00606.59	-00269.02	-01799.80	01918.23	00000.46	00000.75	00000.15	1
26.132	00612.80	-00288.78	-01836.18	01957.15	00000.47	00000.67	00000.10	1
26.143	00594.30	-00311.39	-01848.88	01966.86	00000.40	00000.64	00000.07	1
26.153	00573.00	-00342.46	-01885.10	01999.80	00000.29	00000.79	00000.08	1
26.163	00569.99	-00389.03	-02016.72	02131.52	00000.10	00001.04	00000.14	1
26.173	00573.30	-00464.04	-02313.45	02428.18	-00000.11	00001.56	00000.34	1
26.182	00654.37	-00593.20	-02851.22	02984.88	-00000.02	00002.00	00000.39	1
26.192	00812.48	-00748.92	-03493.31	03663.91	00000.33	00002.22	00000.34	1
26.201	00967.50	-00889.89	-03998.76	04209.28	00000.71	00002.25	00000.20	1
26.210	01068.27	-00986.89	-04315.05	04553.55	00001.00	00002.23	00000.14	1
26.220	01128.11	-01051.63	-04498.14	04755.19	00001.18	00002.18	00000.11	1
26.229	01162.99	-01094.56	-04598.65	04868.08	00001.28	00002.15	00000.10	1
26.239	01195.26	-01116.02	-04635.88	04915.84	00001.34	00002.08	00000.04	1
26.248	01201.61	-01103.91	-04565.76	04848.57	00001.30	00002.02	-00000.07	1
26.257	01173.90	-01047.46	-04385.36	04659.03	00001.25	00001.89	-00000.14	1
26.267	01128.27	-00955.11	-04132.52	04388.96	00001.23	00001.68	-00000.13	1
26.277	01064.53	-00840.28	-03823.81	04057.19	00001.15	00001.50	-00000.13	1
26.287	00988.56	-00712.99	-03493.18	03699.72	00001.05	00001.37	-00000.09	1
26.296	00906.75	-00582.95	-03163.15	03341.79	00000.96	00001.17	-00000.04	1
26.306	00816.77	-00466.76	-02844.13	02995.67	00000.77	00001.09	-00000.07	1
26.316	00733.74	-00369.37	-02536.58	02666.28	00000.64	00001.00	-00000.11	1
26.327	00671.26	-00292.12	-02245.41	02361.74	00000.54	00000.77	-00000.14	1
26.337	00630.14	-00244.03	-01970.45	02083.09	00000.45	00000.60	-00000.20	1
26.348	00624.25	-00232.20	-01716.56	01841.24	00000.37	00000.57	-00000.19	1
26.530	00707.78	-00279.98	-01494.91	01677.52	00000.29	00000.49	-00000.24	1
26.541	00765.26	-00299.91	-01346.59	01577.62	00000.32	00000.32	-00000.14	1
26.551	00789.27	-00301.55	-01224.40	01487.63	00000.25	00000.25	-00000.15	1
26.562	00813.07	-00290.50	-01124.01	01417.35	00000.19	00000.12	-00000.22	1
26.572	00810.96	-00264.46	-00996.27	01311.55	00000.18	00000.06	-00000.18	1
26.583	00787.84	-00228.43	-00852.34	01182.94	00000.19	00000.04	-00000.12	1
26.594	00754.72	-00189.93	-00716.58	01057.90	00000.21	-00000.04	-00000.08	1
26.604	00714.89	-00153.67	-00604.99	00949.05	00000.27	-00000.11	-00000.03	1
26.615	00675.35	-00127.41	-00527.88	00866.60	00000.21	-00000.12	-00000.04	1
26.626	00632.89	-00108.01	-00473.70	00797.88	00000.18	-00000.04	00000.00	1
26.636	00599.20	-00098.33	-00441.24	00750.60	00000.17	-00000.02	-00000.02	1
26.647	00573.03	-00099.93	-00434.34	00725.95	00000.14	-00000.01	00000.01	1
26.658	00548.40	-00114.22	-00441.34	00713.14	00000.08	00000.03	-00000.05	1
26.668	00535.46	-00131.86	-00467.54	00722.98	00000.10	00000.01	-00000.04	1
26.679	00520.57	-00154.13	-00501.78	00739.28	00000.03	-00000.03	-00000.02	1
26.690	00501.27	-00180.02	-00543.56	00761.01	-00000.06	00000.03	-00000.09	1
26.700	00479.76	-00204.72	-00590.27	00787.72	-00000.10	00000.00	-00000.13	1
26.711	00450.05	-00225.54	-00639.39	00813.78	-00000.09	00000.00	-00000.11	1
26.721	00417.60	-00240.62	-00693.86	00844.83	-00000.10	00000.04	-00000.06	1
26.732	00389.49	-00245.51	-00764.11	00892.10	-00000.06	00000.08	00000.07	1
26.742	00365.66	-00248.01	-00848.95	00957.04	-00000.09	00000.13	00000.07	1
26.753	00356.00	-00244.84	-00963.91	01056.32	-00000.08	00000.21	00000.12	1
26.763	00349.31	-00237.12	-01095.44	01173.98	00000.02	00000.27	00000.24	1
26.773	00343.40	-00233.46	-01243.70	01311.19	00000.12	00000.43	00000.30	1
26.784	00342.01	-00230.54	-01389.53	01449.45	00000.14	00000.53	00000.29	1
26.794	00348.11	-00227.98	-01518.80	01574.77	00000.14	00000.66	00000.23	1
26.804	00378.06	-00228.81	-01634.49	01693.18	00000.21	00000.71	00000.17	1
26.814	00411.97	-00236.52	-01726.91	01791.05	00000.28	00000.77	00000.16	1
26.824	00454.42	-00253.71	-01806.73	01880.20	00000.29	00000.73	00000.09	1
26.835	00489.04	-00277.16	-01872.98	01955.51	00000.27	00000.76	00000.09	1
26.845	00505.62	-00299.36	-01939.14	02026.21	00000.27	00000.84	00000.18	1
26.855	00508.81	-00330.20	-02057.82	02145.36	00000.13	00001.01	00000.27	1
26.865	00492.24	-00391.41	-02316.32	02400.17	-00000.13	00001.50	00000.49	1
26.875	00543.96	-00506.00	-02813.11	02909.55	00000.00	00001.96	00000.58	1
26.884	00680.06	-00657.91	-03441.05	03568.78	00000.32	00002.23	00000.41	1
26.894	00849.94	-00811.93	-03961.82	04132.51	00000.74	00002.22	00000.20	1
26.903	00962.79	-00934.53	-04292.31	04497.14	00001.08	00002.18	00000.16	1
26.912	01022.21	-01024.98	-04478.36	04706.51	00001.24	00002.16	00000.16	1
26.922	01049.95	-01094.51	-04578.20	04822.89	00001.25	00002.20	00000.05	1
26.931	01070.36	-01141.46	-04619.76	04877.58	00001.26	00002.22	-00000.05	1
26.940	01088.93	-01153.69	-04582.70	04849.53	00001.32	00002.11	-00000.12	1
26.950	01100.27	-01125.96	-04468.80	04737.99	00001.30	00001.96	-00000.16	1
26.959	01107.46	-01065.12	-04284.45	04551.64	00001.21	00001.82	-00000.24	1
26.969	01094.07	-00966.08	-04030.71	04286.83	00001.13	00001.66	-00000.22	1
26.979	01065.93	-00843.12	-03731.03	03970.85	00001.01	00001.53	-00000.20	1
26.988	01013.76	-00705.23	-03401.09	03618.35	00000.84	00001.42	-00000.10	1
26.998	00957.50	-00572.50	-03060.84	03257.80	00000.70	00001.30	-00000.10	1
27.008	00911.11	-00462.13	-02700.07	02886.87	00000.61	00001.06	-00000.15	1
27.018	00876.68	-00385.68	-02284.08	02476.76	00000.54	00000.76	-00000.21	1
27.228	00871.09	-00369.08	-01726.41	01968.63	00000.34	00000.54	-00000.39	1
27.239	00865.27	-00356.12	-01403.00	01686.40	00000.29	00000.34	-00000.32	1
27.249	00855.77	-00340.56	-01192.30	01506.62	00000.29	00000.23	-00000.18	1
27.260	00854.95	-00319.30	-01051.78	01392.53	00000.34	00000.03	-00000.11	1
27.270	00846.54	-00292.06	-00938.49	01297.19	00000.34	-00000.12	-00000.10	1
27.281	00828.71	-00258.71	-00824.49	01197.28	00000.35	-00000.19	-00000.12	1
27.292	00794.38	-00220.09	-00704.39	01084.27	00000.30	-00000.25	-00000.11	1
27.302	00745.81	-00178.13	-00593.25	00969.49	00000.25	-00000.29	-00000.03	1
27.313	00679.49	-00139.92	-00493.86	00851.58	00000.16	-00000.30	00000.05	1
27.324	00615.11	-00108.60	-00416.56	00750.79	00000.13	-00000.25	00000.07	1
27.334	00552.98	-00084.37	-00351.92	00660.88	00000.11	-00000.23	-00000.01	1
27.345	00488.25	-00064.12	-00297.37	00575.26	00000.09	-00000.26	-00000.04	1
27.356	00436.34	-00050.72	-00266.89	00514.00	00000.02	-00000.22	-00000.06	1
27.366	00403.54	-00045.61	-00262.82	00483.74	-00000.04	-00000.19	-00000.04	1
27.377	00385.96	-00049.03	-00280.49	00479.63	-00000.10	-00000.19	-00000.05	1
27.387	00376.53	-00060.89	-00316.28	00495.50	-00000.07	-00000.22	-00000.02	1
27.398	00366.41	-00080.57	-00364.89	00523.35	-00000.02	-00000.19	00000.00	1
27.408	00348.70	-00107.92	-00417.34	00554.45	-00000.03	-00000.15	-00000.05	1
27.419	00336.32	-00142.00	-00490.89	00611.76	-00000.14	-00000.02	-00000.10	1
27.429	00325.23	-00168.79	-00573.81	00680.83	-00000.09	00000.03	00000.01	1
27.440	00319.54	-00197.59	-00674.63	00772.19	-00000.11	00000.11	00000.01	1
27.450	00303.59	-00213.93	-00774.18	00858.65	-00000.09	00000.21	00000.08	1
27.461	00283.48	-00219.48	-00885.27	00955.11	-00000.04	00000.31	00000.18	1
27.471	00263.63	-00221.59	-01014.93	01071.76	-00000.03	00000.52	00000.24	1
27.481	00266.21	-00222.04	-01167.42	01217.80	00000.02	00000.66	00000.27	1
27.492	00282.94	-00219.40	-01317.36	01365.15	00000.12	00000.68	00000.28	1
27.502	00321.38	-00220.75	-01462.90	01513.97	00000.22	00000.69	00000.20	1
27.512	00369.78	-00233.07	-01597.49	01656.21	00000.25	00000.71	00000.09	1
27.522	00409.77	-00254.52	-01709.95	01776.69	00000.30	00000.79	00000.13	1
27.532	00459.65	-00289.75	-01838.73	01917.33	00000.25	00000.81	00000.10	1
27.542	00507.38	-00338.09	-02002.27	02093.04	00000.20	00000.93	00000.15	1
27.552	00540.06	-00398.62	-02240.97	02339.34	00000.18	00001.20	00000.37	1
27.562	00586.85	-00500.92	-02657.09	02766.85	00000.23	00001.57	00000.47	1
27.572	00682.52	-00649.05	-03210.44	03345.75	00000.34	00002.04	00000.47	1
27.581	00835.93	-00816.35	-03768.46	03945.44	00000.54	00002.23	00000.29	1
27.590	00972.68	-00950.37	-04190.13	04405.28	00000.77	00002.23	00000.18	1
27.600	01063.77	-01047.10	-04475.96	04718.29	00000.92	00002.30	00000.09	1
27.609	01113.67	-01118.88	-04660.21	04920.33	00001.02	00002.39	-00000.03	1
27.618	01152.37	-01172.64	-04778.28	05053.21	00001.10	00002.42	-00000.16	1
27.628	01190.66	-01198.19	-04830.08	05116.93	00001.18	00002.40	-00000.22	1
27.637	01218.53	-01184.63	-04790.40	05082.93	00001.18	00002.33	-00000.24	1
27.646	01228.86	-01127.61	-04659.62	04949.10	00001.17	00002.19	-00000.25	1
27.656	01218.07	-01029.83	-04443.23	04720.86	00001.19	00002.03	-00000.22	1
27.666	01182.95	-00897.34	-04150.44	04408.03	00001.17	00001.78	-00000.11	1
27.675	01122.76	-00746.44	-03806.50	04038.22	00001.01	00001.62	-00000.09	1
27.685	01044.38	-00591.60	-03434.18	03637.90	00000.86	00001.45	-00000.02	1
27.695	00962.33	-00450.06	-03058.92	03238.16	00000.78	00001.23	-00000.03	1
27.705	00878.26	-00338.40	-02671.72	02832.65	00000.75	00001.01	00000.01	1
27.715	00801.52	-00271.68	-02250.56	02404.43	00000.61	00000.78	-00000.04	1
27.871	00728.70	-00260.71	-01726.51	01892.03	00000.41	00000.62	-00000.04	1
27.881	00691.16	-00262.59	-01500.04	01672.36	00000.22	00000.70	-00000.01	1
27.892	00679.13	-00260.91	-01402.95	01580.37	00000.21	00000.62	-00000.02	1
27.902	00680.35	-00268.34	-01365.62	01549.13	00000.17	00000.66	-00000.01	1
27.913	00705.31	-00282.57	-01351.61	01550.53	00000.20	00000.57	-00000.16	1
27.923	00736.06	-00303.91	-01322.06	01543.37	00000.22	00000.53	-00000.26	1
27.934	00785.87	-00327.23	-01262.62	01522.79	00000.27	00000.31	-00000.31	1
27.944	00808.22	-00335.65	-01168.98	01460.27	00000.30	00000.21	-00000.25	1
27.955	00827.47	-00331.07	-01070.16	01392.68	00000.27	00000.08	-00000.23	1
27.965	00823.90	-00309.63	-00957.43	01300.52	00000.22	-00000.05	-00000.21	1
27.976	00798.25	-00275.92	-00829.88	01184.08	00000.16	-00000.12	-00000.22	1
27.986	00747.37	-00229.15	-00674.73	01032.63	00000.18	-00000.25	-00000.10	1
27.997	00663.70	-00177.67	-00502.62	00851.28	00000.14	-00000.35	-00000.06	1
28.008	00583.02	-00130.54	-00363.46	00699.33	00000.04	-00000.40	-00000.02	1
28.018	00533.98	-00094.98	-00283.23	00611.86	00000.00	-00000.35	-00000.08	1
28.029	00507.14	-00071.76	-00245.01	00567.78	-00000.03	-00000.28	-00000.12	1
28.039	00485.36	-00055.19	-00228.78	00539.41	-00000.04	-00000.26	-00000.11	1
28.050	00452.39	-00041.70	-00212.26	00501.45	-00000.07	-00000.26	-00000.09	1
28.060	00416.15	-00033.31	-00200.64	00463.20	-00000.08	-00000.21	-00000.12	1
28.071	00391.93	-00033.28	-00209.15	00445.49	-00000.14	-00000.16	-00000.14	1
28.082	00379.25	-00035.99	-00234.69	00447.44	-00000.14	-00000.17	-00000.07	1
28.092	00371.79	-00045.84	-00273.12	00463.59	-00000.14	-00000.19	-00000.02	1
28.103	00358.76	-00058.32	-00312.44	00479.30	-00000.12	-00000.17	00000.00	1
28.113	00336.09	-00071.29	-00350.01	00490.45	-00000.07	-00000.15	00000.04	1
28.124	00317.96	-00090.30	-00406.39	00523.84	-00000.04	-00000.10	00000.03	1
28.134	00316.68	-00124.05	-00503.81	00607.86	-00000.16	00000.06	-00000.06	1
28.145	00323.45	-00155.82	-00632.66	00727.43	-00000.16	00000.15	-00000.01	1
28.155	00327.71	-00187.09	-00783.82	00869.93	-00000.13	00000.25	00000.09	1
28.166	00303.97	-00212.76	-00938.33	01009.02	-00000.15	00000.44	00000.19	1
28.176	00298.49	-00237.91	-01130.24	01192.96	-00000.16	00000.65	00000.23	1
28.186	00316.96	-00251.03	-01326.93	01387.16	-00000.07	00000.71	00000.27	1
28.196	00355.59	-00255.66	-01512.05	01574.20	00000.06	00000.71	00000.23	1
28.207	00403.30	-00262.39	-01672.97	01740.78	00000.12	00000.72	00000.13	1
28.217	00458.01	-00278.12	-01808.15	01885.88	00000.19	00000.75	00000.09	1
28.227	00490.92	-00299.55	-01903.88	01988.85	00000.23	00000.82	00000.05	1
28.237	00514.30	-00320.13	-01984.49	02074.89	00000.28	00000.89	00000.08	1
28.247	00535.65	-00344.70	-02070.14	02165.92	00000.30	00000.94	00000.13	1
28.257	00542.73	-00380.04	-02199.06	02296.70	00000.18	00001.11	00000.21	1
28.267	00531.00	-00447.00	-02467.24	02563.02	-00000.08	00001.63	00000.36	1
28.277	00587.24	-00569.59	-02936.95	03048.76	-00000.08	00002.11	00000.37	1
28.286	00736.96	-00724.81	-03524.66	03673.11	00000.24	00002.23	00000.20	1
28.296	00908.89	-00872.98	-04014.16	04207.33	00000.58	00002.18	00000.04	1
28.305	01032.32	-00989.54	-04323.40	04553.75	00000.83	00002.12	00000.00	1
28.315	01109.34	-01078.04	-04514.24	04771.92	00000.99	00002.15	-00000.05	1
28.324	01145.34	-01140.13	-04616.68	04891.37	00001.13	00002.19	-00000.08	1
28.333	01162.32	-01174.89	-04645.57	04930.79	00001.25	00002.10	-00000.05	1
28.343	01169.48	-01175.83	-04600.07	04889.87	00001.33	00002.00	-00000.04	1
28.352	01168.39	-01145.12	-04481.17	04770.46	00001.28	00001.90	-00000.13	1
28.362	01148.33	-01077.62	-04281.11	04561.56	00001.18	00001.77	-00000.23	1
28.371	01107.39	-00973.42	-04014.60	04276.78	00001.07	00001.62	-00000.22	1
28.381	01052.18	-00841.90	-03697.76	03935.65	00000.94	00001.51	-00000.17	1
28.391	00982.65	-00696.73	-03354.33	03564.07	00000.80	00001.44	-00000.08	1
28.401	00907.07	-00549.52	-03006.81	03188.36	00000.70	00001.32	-00000.05	1
28.411	00835.87	-00420.40	-02666.57	02825.96	00000.59	00001.14	-00000.06	1
28.421	00766.87	-00317.75	-02317.81	02461.96	00000.50	00000.92	-00000.11	1
28.445	00719.83	-00251.88	-01950.20	02094.01	00000.35	00000.80	-00000.19	1
28.600	00689.41	-00262.32	-01634.42	01793.16	00000.26	00000.75	-00000.07	1
28.610	00692.15	-00274.59	-01509.72	01683.36	00000.28	00000.67	-00000.03	1
28.621	00718.91	-00300.57	-01469.19	01663.04	00000.22	00000.63	-00000.19	1
28.631	00760.65	-00324.69	-01428.79	01650.89	00000.31	00000.52	-00000.17	1
28.642	00794.60	-00344.81	-01374.39	01624.57	00000.26	00000.42	-00000.29	1
28.652	00820.65	-00345.78	-01304.34	01579.34	00000.30	00000.34	-00000.13	1
28.663	00837.99	-00334.66	-01231.28	01526.52	00000.25	00000.29	-00000.17	1
28.673	00843.55	-00308.76	-01142.07	01453.01	00000.25	00000.19	-00000.10	1
28.684	00834.66	-00272.34	-01023.83	01348.72	00000.28	00000.11	-00000.03	1
28.694	00824.35	-00232.83	-00895.70	01239.37	00000.33	-00000.08	00000.01	1
28.705	00781.06	-00189.47	-00754.66	01102.48	00000.31	-00000.22	00000.06	1
28.716	00711.20	-00145.27	-00614.97	00951.37	00000.25	-00000.34	00000.11	1
28.726	00634.33	-00106.68	-00495.62	00812.03	00000.18	-00000.36	00000.14	1
28.737	00559.68	-00076.07	-00392.33	00687.72	00000.12	-00000.41	00000.14	1
28.747	00489.50	-00051.72	-00308.51	00580.92	00000.08	-00000.40	00000.13	1
28.758	00437.09	-00037.76	-00258.43	00509.17	00000.02	-00000.28	00000.06	1
28.768	00411.92	-00034.55	-00247.09	00481.58	-00000.04	-00000.21	00000.01	1
28.779	00405.65	-00038.52	-00269.11	00488.32	-00000.09	-00000.19	00000.03	1
28.790	00400.93	-00048.71	-00303.19	00505.02	-00000.09	-00000.20	00000.04	1
28.800	00382.20	-00060.72	-00338.60	00514.21	-00000.04	-00000.18	00000.07	1
28.811	00358.96	-00078.18	-00380.27	00528.74	-00000.03	-00000.17	00000.04	1
28.821	00344.59	-00103.98	-00446.92	00573.84	-00000.11	-00000.10	-00000.04	1
28.832	00340.84	-00133.52	-00544.95	00656.49	-00000.18	00000.05	-00000.06	1
28.842	00343.49	-00156.55	-00668.22	00767.47	-00000.08	00000.12	00000.07	1
28.852	00346.82	-00183.22	-00812.89	00902.58	-00000.11	00000.22	00000.11	1
28.863	00334.14	-00204.51	-00962.19	01038.88	-00000.08	00000.33	00000.16	1
28.873	00319.13	-00223.36	-01120.23	01186.02	-00000.04	00000.45	00000.22	1
28.883	00324.40	-00238.06	-01291.26	01352.50	00000.06	00000.53	00000.22	1
28.894	00349.18	-00249.06	-01455.07	01516.96	00000.13	00000.60	00000.18	1
28.904	00382.55	-00262.08	-01595.08	01661.11	00000.17	00000.66	00000.13	1
28.914	00431.42	-00282.48	-01715.63	01791.46	00000.24	00000.70	00000.06	1
28.924	00479.04	-00309.77	-01815.62	01903.13	00000.29	00000.70	00000.03	1
28.934	00531.51	-00348.17	-01922.66	02024.93	00000.24	00000.68	00000.00	1
28.944	00574.48	-00393.32	-02060.31	02174.77	00000.19	00000.80	00000.01	1
28.954	00607.57	-00448.83	-02278.44	02400.39	00000.17	00001.06	00000.11	1
28.964	00632.88	-00534.53	-02670.99	02796.50	00000.22	00001.52	00000.32	1
28.974	00719.63	-00675.68	-03224.79	03372.49	00000.36	00002.01	00000.43	1
28.983	00878.80	-00845.30	-03807.94	03998.41	00000.57	00002.21	00000.27	1
28.992	01020.57	-00980.21	-04242.22	04472.00	00000.87	00002.15	00000.17	1
29.002	01107.25	-01073.71	-04521.67	04777.48	00001.13	00002.16	00000.19	1
29.011	01151.10	-01143.05	-04690.93	04963.51	00001.33	00002.17	00000.19	1
29.020	01172.05	-01196.62	-04785.97	05070.61	00001.44	00002.20	00000.14	1
29.030	01197.03	-01231.50	-04820.40	05117.20	00001.45	00002.16	00000.01	1
29.039	01219.62	-01233.50	-04774.10	05079.47	00001.42	00002.08	-00000.12	1
29.048	01223.20	-01191.70	-04639.89	04944.18	00001.38	00001.99	-00000.14	1
29.058	01210.06	-01116.15	-04429.32	04725.35	00001.23	00001.89	-00000.19	1
